#	Labrune - D:\Games\Soapbox World\Game Files\LANGUAGES\Turkish_Global.bin
#	File created on: 2025-05-10 17:47:26
#
#Chunk	Hash (HEX)	Label	Value
# ---------------------------------------------------------------------------------------------------------
# Chunk 0 - Global
0	AUTO	TXT_INSTR_PURSUIT_COOLDOWN	Bir Takipteyseniz ve Polislerden kaçmayı başarırsanız Soğutma'ya girersiniz. Eğer Soğutma süresi içinde görülmemeyi başarırsanız atlatmış olursunuz; eğer Polisler sizi tespit ederse takip yeniden başlar ve kaçmanız gerekir.
0	AUTO	TTRL_PERFORMANCECUSTOMIZATION_1	Her arabanın performansı üç faktörle ölçülür: En Yüksek Hız, Hızlanma ve Hakimiyet.\n\nYeni motor ya da frenler gibi Performans parçalarını takarak bütün performansı iyileştirebilirsiniz.\n\nTemel parçalar Performans Dükkanından alınabilirken, daha iyi parçalar Şanslı Çekiliş yoluyla kazanılabilir.
0	AUTO	TTRL_PERFORMANCECUSTOMIZATION_2	Dükkan ve Envanteriniz arasında geçiş yapmak için tıklayın.
0	AUTO	TTRL_PERFORMANCECUSTOMIZATION_3	Tek tek kategorileri seçebilir ya da bütün kullanılabilir parçaları görebilirsiniz
0	AUTO	TTRL_PERFORMANCECUSTOMIZATION_4	Etkisini görmek için bir parçayı araba üstüne sürükleyip bırakın.
0	AUTO	TTRL_PERFORMANCECUSTOMIZATION_5	Çubuklar, satın alımı onayladıktan sonra performansın ne kadar değişeceğini gösterir
0	AUTO	TTRL_PERFORMANCECUSTOMIZATION_6	Bir parçayı Nakit karşılığında satmak için buraya sürükleyip bırakın.
0	AUTO	TTRL_PERFORMANCECUSTOMIZATION_7	Bitirdikten sonra değişikliklerinizi onaylamak ya da iptal etmek için buraya tıklayın.
0	AUTO	TTRL_PERFORMANCECUSTOMIZATION_8	Her arabanın farklı bir maksimum performansa erişme potansiyeli ya da özelliği vardır. Oraya nasıl erişeceğiniz yerleştirdiğiniz performans parçalarına bağlıdır.\n\nÖrneğin, daha yüksek bir En Yüksek Hız değerine sahip bir motor takmak, bütün sürüşünüzü geliştirirken arabanın En Yüksek Hız özelliğini artıracaktır.\n\nParçaları Dükkandan ya da Şanslı Çekiliş ya da Kart Paketlerinden kazandığınız her şeyi içeren Envanterinizden takabilirsiniz.
0	AUTO	SKILLTEXT_OVERDRIVE	Acil Atlatma oranını %{0:f.0} kadar artırır
0	AUTO	SKILLMOD_DESC_DEMOLITION	Ezergeçer gücü {0:s} kadar arttı
0	AUTO	TXT_CMN_LENGTH_METERS	{0:d} M
0	AUTO	MSG_COPSNROBBERS_SCORE_FOR_ROBBERS	{1} SOYGUNCULAR İÇİN SKOR YAPTI!\n
0	AUTO	TTRL_FIRSTRACE_1_HDR	İLK YARIŞINIZ
0	AUTO	TXT_CMN_NO_WAY	SÜRÜCÜYÜ SİLME
0	AUTO	CMN_OFFR_RED_PRICE	DÜŞÜRÜLMÜŞ FİYAT
0	AUTO	SKILLNAME_ROLLING_FORTRESS	YÜRÜYEN KALE
0	AUTO	NFSW_trailer_header1	NEED FOR SPEED WORLD ÖZEL TANITIM FİLMİ
0	AUTO	NFSW_trailer_header2	ARABANIZI SEÇİN VE YARIŞA BAŞLAYIN!
0	AUTO	NFSW_trailer_header3	RESMİ NEED FOR SPEED WORLD TANITIM FİLMİ!
0	AUTO	NFSW_trailer_header4	ARABANIZI SEÇİN VE YARIŞA BAŞLAYIN!
0	AUTO	CAR_MDL_370ZROADSTER	370Z ROADSTER TOURING W/SPORT PKG.
0	AUTO	REWARD_TYPE_SkillMod_TOKEN	BECERİ MODU BONUSU {0:$}
0	AUTO	DRIVERSKILL_EXTENDED_NOS_1_DESC	Nitröz yanma zamanını %25 kadar artırır.
0	AUTO	TXT_CHUD_TTP_RACENOW_CANCEL	ARAMAYI İPTAL ET
0	AUTO	PROGRESSION_AMP_REP	İTİBAR DESTEĞİ †{0:f.0}
0	AUTO	TXT_NEWS_TOOLTIP_TOPSPEED	Bir yarışta ölçülen En Yüksek Hız
0	AUTO	TXT_TLTP_AUDSET_SPEECHVOL	POLİS KONUŞMA YÜKSEKLİĞİ
0	AUTO	CMN_OFFR_BEST_VALUE	EN İYİ DEĞER
0	AUTO	TTRL_CARDEALER_3_HEADER	PARÇALARI GÖRÜN
0	AUTO	TXT_NEWS_PROGRESSION_ACCELERATION_HEADER	ARTAN ÖDÜLLERLE DAHA HIZLI SEVİYE YÜKSELTİN
0	AUTO	TXT_BOOT_INIT_RENDERING	MATRİS İMGELEME ÇEVRİMİÇİ
0	AUTO	TXT_TLTP_RCEGDT_CNDTNS	KAZANMA KOŞULLARI
0	AUTO	TXT_OPTNS_AUD_MUTE	HEPSİNİ KIS
0	AUTO	TXT_CMN_PRIVATE_PURSUIT	ÖZEL KAÇIŞ
0	AUTO	TXT_NEWS_TIER3_TRANSMISSIONPACK_SHORT	3. Sıra Şanzıman Paketi şimdi indirimde!
0	AUTO	TXT_POPUP_NEED_MORE_CASH_TITLE	DAHA FAZLA NAKİTE İHTİYAÇ VAR
0	AUTO	TXT_PRFL_TOT_MONEY_WON	KAZANILAN TOPLAM PARA
0	AUTO	ABBR_CUST_PAINT_GROUP_IRIDESCENT	YANARDÖNER
0	AUTO	TXT_OPTNS_VID_CARDETIL	ARABA DETAYI
0	AUTO	TXT_CMN_REQUESTS	İSTEKLER
0	AUTO	TXT_NO_CARS_MATCHING	MEVCUT FİLTRELERE UYAN ARABA YOK
0	AUTO	PRESETCAR_DESCRIPTION_CHARGER69_BASE_0	YEŞİL
0	AUTO	PRESETCAR_DESCRIPTION_CHARGER69_BASE_2	KIRMIZI
0	AUTO	PRESETCAR_DESCRIPTION_CHARGER69_BASE_5	SİYAH
0	AUTO	PRESETCAR_DESCRIPTION_CHARGER69_BASE_6	GRİ
0	AUTO	PRESETCAR_DESCRIPTION_CHARGER69_BASE_8	SARI
0	AUTO	TXT_CMN_OPTIONS_BTN_T	T
0	AUTO	TXT_CMN_OPTIONS_BTN_Z	Z
0	AUTO	NFSW_FORD_TSIT_HEADER1	Bu Polisten Kaçılamaz!
0	AUTO	TOOL_TIP_WALDO_SCALE_Y_RIGHT	Y'Yİ SAĞA ÖLÇEKLE
0	AUTO	TXT_THUNT_COMPLETE	HAZİNE AVI TAMAMLANDI
0	AUTO	NFSW_BMW_1M_Coupe_header1	İNANILMAZ GÜÇ SUNUMU!
0	AUTO	NFSW_BMW_1M_Coupe_header2	SIKI TUTUNUR VE HIZLI GİDER!
0	AUTO	TXT_POPUP_ACCPTFRNDFAILED	BU ARKADAŞ İSTEĞİ KABULÜ İLE İLGİLİ BİR HATA OLDU.\NLÜTFEN YENİDEN DENEYİN.
0	AUTO	TXT_CMN_STEER_LEFT	SOLA YÖNEL
0	AUTO	TXT_CMN_RACETYPE_LOW_LEVEL	(DÜŞÜK SEVİYE)
0	AUTO	TXT_TIER_2_REQUIRED	(2 SIRA GEREKİYOR)
0	AUTO	TXT_HELP_POWERUP_RUNFLATS	Patlak Lastik bir Polis Takibi sırasında patlatmış olabileceğiniz her lastiği otomatik olarak onarır.
0	AUTO	TXT_NEWS_TIER1_TRANSMISSIONPACK	1. Sıra Şanzıman Paketi şimdi yalnızca kısıtlı bir zaman için Kart Paketi dükkanında indirimde. Acele edin ve şimdi alın! [0:l0]
0	AUTO	TTRL_FREEROAM_1	Serbest Dolaşım olarak bilinen devasa açık dünyaya hoş geldiniz.\n\nBütün dünya keşfetmeniz için açık ve etrafta arabanızı sürerken diğer sokak yarışçılarıyla tanışacaksınız. Onlarla iletişime geçmek için bir Sürücü ismi olan herhangi bir arabanın üstüne sağ tıklayın.\n\nBir etkinliği tamamladıktan sonra otomatik olarak Serbest Dolaşıma geri döneceksiniz.
0	AUTO	POSTRACE_ENDS_IN	YARIŞ SONA ERİYOR...
0	AUTO	TXT_NO_PERFORMANCE_UPGRADES	BU ARABANIN KULLANILABİLİR YÜKSELTMESİ YOK
0	AUTO	VOICE_FONT_ELF	*ELF SESİ
0	AUTO	VOICE_FONT_M2W	*ERKEKTEN KADINA
0	AUTO	VOICE_FONT_W2M	*KADINDAN ERKEĞE
0	AUTO	NFSW_Jaguar_XKR_header1	SÜPER ŞARJLI VE ATILMAYA HAZIR!
0	AUTO	NFSW_Jaguar_XKR_header2	YENİ BİR SEVİYEDE T2 PERFORMANSI!
0	AUTO	TXT_FRIEND_RANKING_TRS_FORMAT	{0:s} EN YÜKSEK YARIŞ HIZI {1:s}
0	AUTO	CMN_OFFR_BUNDLE_OFFR	DESTE TEKLİFİ
0	AUTO	TXT_NEWS_TIER1_FORCEDINDUCTIONPACK_SHORT	1. Sıra Güçlendirilmiş Emiş Paketi şimdi indirimde!
0	AUTO	TXT_CMN_COMPARISON	KARŞILAŞTIRMA
0	AUTO	TXT_NEWS_SALE_SPEEDBOOST25PERCENT	İndirim zamanı! Satın aldığınız bütün miktarlar için %25 daha fazla SpeedBoost alın. Teklif yalnızca kısıtlı bir zaman için geçerli, o yüzden bu inanılmaz anlaşmadan şimdi yararlanın!
0	AUTO	POSTRACE_PLAYER_RACING	HALA YARIŞILIYOR...
0	AUTO	TXT_CMN_TIMES_UP	SÜRE DOLDU!
0	AUTO	SKILLTEXT_COOLDOWN	Bir takipten kaçmak için gereken zamanı %{0:f.0} azaltır
0	AUTO	TXT_TLTP_PRFGD_PRFNTYFAIL	MESAJA İZİN VERİLMEDİ: LÜTFEN BAŞKA BİR TANE DENEYİN
0	AUTO	CMN_CONTACTING_SERVER	SUNUCUYA BAĞLANILIYOR...
0	AUTO	TXT_CNM_ZONE_SUSPENSION	SÜSPANSİYON
0	AUTO	SKILL_SELECTION_SKILL_POINT_REQUIRED_EXPLORE	KEŞFE {0:d} PUAN HARCANMASI GEREKİYOR
0	AUTO	CUST_VISUAL_ZONE_WINDOW_TINT	CAM BOYASI
0	AUTO	TTRL_REPAIRS_1_HDR	ARABAYI TAMİR ETMEK
0	AUTO	TTRL_REPAIRS_2_HDR	DAYANIKLILIĞI GÖR
0	AUTO	TTRL_REPAIRS_3_HDR	NAKİT İLE TAMİR ET
0	AUTO	TTRL_REPAIRS_4_HDR	SİGORTA SATIN AL
0	AUTO	TXT_PAINT_SHOP_TIP_TEXT_SELECT_PAINT	RENK MİKSERİNDE KARIŞTIRMAK İÇİN ENVANTERDEN BİR BOYA SEÇİN
0	AUTO	TXT_RACEGDT_DECLNBTN	REDDET
0	AUTO	TXT_NEWS_CASH_AMP_EXPIRED_SHORT	Nakit Yükseltici sona erdi
0	AUTO	NFSW_Evora_COP_header1	OTOBAN DEVRİYESİ!
0	AUTO	NFSW_Evora_COP_header2	BİR V6'DA SAĞLAM PERFORMANS!
0	AUTO	TEXT_STREAK_REWARD_FOOTER_TITLE	TEBRİKLER KAZANDINIZ
0	AUTO	NFSW_TYTM_SPEC_HEADER	Rekabeti Kazanın!
0	AUTO	LBL_SELECT_DRIVER_PIC	SÜRÜCÜ RESMİ SEÇ
0	AUTO	TLE_SPEED_BOOST_TUTORIAL_FINISHED	SPEEDBOOST EĞİTSELİ TAMAMLANDI
0	AUTO	TXT_POPUP_VOIP_UNAVAILABLE	*SES İLETİŞİMİ ŞU ANDA KULLANILAMIYOR. GRUPLA SOHBET MESAJLARINI KULLANARAK İLETİŞİM KURABİLİRSİNİZ.
0	AUTO	NFSW_DOD_CHGR_HEADER	Kas.  Güç. Performans.
0	AUTO	TTRL_CARDEALER_1_TEXT	Bu filtreleri kullanarak aşağıda listelenen arabaların sayısını azaltın.
0	AUTO	LOADING_TXT_TIPSANDHINTS	İPUÇLARI
0	AUTO	TXT_TIER_3_REQUIRED	(3 SIRA GEREKİYOR)
0	AUTO	TXT_OPTNS_AUD_SURROUND	SURROUND
0	AUTO	TXT_ENTER_DESCRIPTION_HERE	Lütfen neden bu sürücüyü şikayet etmek istediğinize dair detay verin.
0	AUTO	TXT_CMN_RACETYPE_MEETINGPLACE_LOW_LEVEL	TOPLANMA YERİ (DÜŞÜK SEVİYE)
0	AUTO	CUST_VISUAL_ZONE_WHEELS	LASTİKLER
0	AUTO	TXT_TUTRL_BDY_WORLDMAP	World Haritası yeni Yarışlar aramakta ve diğer sürücülerin konumlarını görmekte kullanılan harika bir yoldur. Yarışlar mavi ikonlarla gösterilirken, diğer sürücüler turuncu ikonlarla belirir. Haritayı açmak için 'M'ye basın.
0	AUTO	TXT_NEWS_CARDPACK_TUNER_50OFF_HEADER	%50 İNDİRİMLİ YARIŞ PAKETİ ÖZEL SATIŞI
0	AUTO	TXT_NEWS_RARE_ITEM_WON_LUCKYDRAW_SHORT	Arkadaş nadir parça kazandı
0	AUTO	TXT_ACH_SPEED_FORMAT	{0:s} {1:s}
0	AUTO	TXT_OPTNS_AERO	WINDOWS AERO'YU ETKİSİZLEŞTİR
0	AUTO	TXT_OPTNS_VOIP	SESLİ SOHBET
0	AUTO	TXT_LEVLUP_SKILLAQUIRD	YENİ BİR SÜRÜCÜ BECERİSİ KAZANDINIZ
0	AUTO	TXT_OPTNS_AERO_TEXT	DAHA İYİ PERFORMANS İÇİN WINDOWS AERO'YU ETKİSİZLEŞTİR
0	AUTO	TXT_BOOT_INIT_GAMEPLAY_ENGINE	DAVRANIŞ MOTORU ÇEVRİMİÇİ
0	AUTO	TXT_TLTP_VIDSET_TEXTUREFILT	DOKULARIN GÖRSEL KALİTESİNİ İYİLEŞTİRİR
0	AUTO	TXT_RACEGDT_JOINBTN	KATIL
0	AUTO	NFSW_TXT_SKYSCRAPER_DIAGONAL_BANNER	Mutllu Yıllar!
0	AUTO	TTRL_CARDEALER_2_TEXT	Her stilin kendine özgü performansı, görselleri ve fiyatı vardır.
0	AUTO	TXT_CMN_REGION	BÖLGE
0	AUTO	TXT_CMN_RENTAL	KİRALIK ARABA
0	AUTO	TTRL_FIRSTCAR_1_V2	Kendi arabanıza sahip olmadan bir sokak yarışçısı olamazsınız.\n\nOyunu oynadıkça yarışacak ve özelleştirecek pekçok harika arabaya sahip olabileceksiniz.\n\nBaşlamanız için size bir miktar Nakit verdik, haydi devam edelim ve ilk arabanızı satın alalım..
0	AUTO	TXT_CMN_REWARD	ÖDÜL
0	AUTO	HDR_SELECT_A_CAR	BİR ARABA SEÇ
0	AUTO	NFSW_R8_Classic_header1	ŞİMDİ NFSW'DE YOLUN HÜKMÜNÜ SÜRÜN!
0	AUTO	NFSW_R8_Classic_header2	525 BEYGİR GÜÇLÜ BİR YOL CANAVARI
0	AUTO	BDY_POPUP_COMMON_INVENTORY_IS_FULL	ENVANTERİNİZDE YETERLİ YER YOK. LÜTFEN ÖNCE BARINAĞINIZA DÖNEREK BAZI PARÇALARI SATIN.
0	AUTO	NFSW_corvette_67_header1	EFSANEVİ TRI-POWER 427!
0	AUTO	NFSW_corvette_67_header2	EN ÇOK ARANAN CORVETTE!
0	AUTO	TXT_NEWS_UNOPENEDGIFT_SHORT	Açılmamış hediye var
0	AUTO	NFSW_P4F_CDTS_Header1	Play 4 Free Yaza Geri Sayım
0	AUTO	NFSW_P4F_CDTS_Header2	Ödüllerle Dolu bir Hafta!
0	AUTO	TXT_OPTNS_VID_ADVNVIDSET	GELİŞMİŞ VİDEO AYARLARI
0	AUTO	TTRL_FIRSTCAR_V2_3_HEADER	ARABA BİLGİSİNİ GÖRÜN
0	AUTO	NFSW_GTIMK1_AD_header1	GTI İLE ZAFERE KOŞUN!
0	AUTO	NFSW_GTIMK1_AD_header2	VDUB YAŞAM STİLİNİ BENİMSEYİN!
0	AUTO	CUST_VISUAL_ZONE_SPOILERS	RÜZGARLIKLAR
0	AUTO	TXT_NEWS_UNOPENEDGIFT_VINYL	Hediye olarak bir vinil kategorisi aldınız! Almak için şimdi Barınağınızdaki Vinil Dükkanına gidin. [0:g]
0	AUTO	TXT_BTN_SELL	SAT
0	AUTO	LBL_ENTER_WORLD	WORLD'E GİR
0	AUTO	NFSW_boxster_header1	PORSCHE BOXSTER SPYDER GELDİ
0	AUTO	NFSW_boxster_header2	NFS WORLD'ÜN İLK ROADSTER'I
0	AUTO	LBL_BUYCAR_BTN	BU ARABAYI AL
0	AUTO	TXT_NEWS_UNOPENEDGIFT_CAR	Hediye olarak bir araba aldınız! Almak için şimdi Barınağınızdaki Araba Satın Al ekranına gidin. [0:g]
0	AUTO	TXT_POPUP_BUYPERFORMANCEUPGRADEFAIL_INVALIDBASKET	GEÇERSİZ SEPET
0	AUTO	TXT_CXMU_TELEPTTOFRND	ARKADAŞA IŞINLAN
0	AUTO	TXT_TUTRL_WELCTONFSWO	Need for Speed™ World sonsuzca açık bir dünya içinde arkadaşlarınızla yarışabileceğiniz ya da binlerce başka oyuncuyla rekabet edebileceğiniz PC için tasarlanan son derece çok sayıda oyunculu çevrimiçi bir sürüş oyunudur. Özelleştirilmiş bir arabayla stilinizi gösterin ya da yola çıkıp bir sokak yarışı kahramanı olun.
0	AUTO	REWARD_TYPE_None_TOKEN	{0:$}
0	AUTO	REWARD_TYPE_Busted_TOKEN	YAKALANMA CEZASI {0:$}
0	AUTO	TXT_CONFIRM_BUY_CAR	BU ARABAYI SATIN ALMAK İSTEDİĞİNİZDEN EMİN MİSİNİZ?
0	AUTO	TXT_ACHIEVEMENT_RARITY_FORMAT_RARE	<font color='#F7C12F'>{0:f.1}% OYUNCU BU BAŞARIYA SAHİP [NADİR]</font>
0	AUTO	TXT_TLTP_RCEGDT_PURSUIT_TIME_LIMIT	TAKİP ATLATMA ZAMAN SINIRI
0	AUTO	TXT_OPTNS_GPL_IMPERIAL	EMPERYAL
0	AUTO	NFSW_DODG_CNCP_HEADER	Devriyede Yeni Polis!
0	AUTO	TXT_RESULTS_SUGGSALE_NOS	Ne zaman bir hız patlamasına ihtiyacınız olacağını bilemezsiniz, bu yüzden Nitröz stokunuzu her zaman dolu tutun
0	AUTO	HDR_CMN_EXPLORE	KEŞFET
0	AUTO	TXT_TIER_4_REQUIRED	(4 SIRA GEREKİYOR)
0	AUTO	TLE_POPUP_SALE_CAR_FAILED	ARABA SATILAMIYOR
0	AUTO	TXT_FLSHR_HURRYUP	ACELE EDİN!
0	AUTO	OFFLINE_FACEBOOK_PROMO	GÜNLÜK ÖDÜL KAZANMA ŞANSI İÇİN BİZİ FACEBOOKTA BEĞEN!
0	AUTO	LBL_RATING_OVERALL	HEPSİ:
0	AUTO	TXT_TLTP_VOIP_OUTPUT_DEVICE	SES ÇIKIŞ CİHAZINI SEÇ
0	AUTO	TTRL_CARDEALER_3_TEXT	Önceden takılmış parçalar burada gösterilir. Daha fazla ayrıntı için fareyi gezdirin.
0	AUTO	NFSW_BENT_CONV_HEADER1	Tek Kelimeyle Müthiş!
0	AUTO	NFSW_BENT_CONV_HEADER2	Stili ve Sınıfı Yepyeni Bir Boyuta Taşıyor
0	AUTO	TLE_POPUP_VINYL_SHOP_ERROR	VİNİL DÜKKANI HATASI
0	AUTO	TXT_CMN_SEARCH	ARA
0	AUTO	TXT_SYSCHT_EVENTCHAT	Etkinlik kanalı seçildi.
0	AUTO	LBL_RENTAL_PACKAGE	PAKET
0	AUTO	NFSW_NISS_SKYZ_HEADER1	“S” Sınıfı Sokak Yarışçısı
0	AUTO	TTRL_CARDEALER_1_HDR	ARABA SATIŞ YERİ
0	AUTO	MSG_PUP_EVADE_SPECTATOR	ACİL ATLATMA!
0	AUTO	TXT_CMN_SKILLS	BECERİLER
0	AUTO	TXT_COMMONHUD_WORLD_MAP	Yeni yarışlar bulmanın en kolay yolu World Haritası. Buraya tıklayın ya da M'ye basın
0	AUTO	TXT_RESULTS_SUGGSALE_INSTANT_COOLDOWN	Bir Takibin Soğutma aşamasındayken Polisleri atlatmak için Anında Soğutma'yi kullanın.
0	AUTO	CMN_MISSION_DAILY_GEMS_COMPLETE	BÜTÜN TAŞLAR TOPLANDI
0	AUTO	TXT_MAP_CLASSICON_UNLOCKED	AÇIK ETKİNLİK: ETKİNLİĞE BÜTÜN ARABALAR KATILABİLİR\nSINIF ETKİNLİĞİ: BU SINIFA AİT BİT ARABA KULLANIN
0	AUTO	TXT_CMN_SPRINT	SPRINT
0	AUTO	TXT_LUCKYBOX_GO_TO_PERFORMANCE_PARTS	ENVANTERİNİZDEN BİR ŞEYLER SATMAK İÇİN PERFORMANS PARÇALARI EKRANINA GİDİN
0	AUTO	CAR_MAKE_INFINITI	INFINITI
0	AUTO	NFSW_ARTIM_SALETEXT_1	Özel Teklif
0	AUTO	NFSW_ARTIM_SALETEXT_2	İstisnai Teklif
0	AUTO	GAME_ACTION_SHIFTFOURTH	DÖRDÜNCÜ
0	AUTO	TXT_SERVER_VERSION_INFO	Sunucu versiyonu {0:s}
0	AUTO	NFSW_959_community_Header1	1. YILDÖNÜMÜMÜZÜ KUTLUYORUZ!
0	AUTO	NFSW_959_community_Header2	BU ÖZEL PORSCHE 959'UN TADINI ÇIKARIN!
0	AUTO	CMN_OFFR_BY_DEMAND	YOĞUN İSTEK ÜZERİNE YENİDEN
0	AUTO	MSG_PUP_NOS	NİTRÖZ!
0	AUTO	TXT_RENTAL_PACKAGE_INFO	Bu araba anında aktif arabanız olacak. Şu andaki arabanız garajınıza dönecek.
0	AUTO	NFSW_PORCAR_GT_HEADER1	NFS World'ün İlk SÜPER ARABASI!
0	AUTO	NFSW_PORCAR_GT_HEADER2	Gerçek Bir Porsche Süper Arabası!
0	AUTO	TXT_CMN_SYSTEM	SİSTEM
0	AUTO	ALL_CHARACTERS	GE: aäbcdefghijklmnoöpqrsßtuüvwxyzAÄBCDEFGHIJKLMNOÖPQRSTUÜVWXYZ  \nFR: aàâäbcçdeéèêëfghiîïjklmnoôöpqrstuùûüvwxyzAÀÂÄBCÇDEÉÈÊËFGHIÎÏJKLMNOÔÖPQRSTÙÛÜVWXYZ  \nPL: aąbcćdeęfghijklłmnńoópqrsśtuwxyzźżAĄBCĆDEĘFGHIJKLŁMNŃOÓPQRSŚTUVWXYZŹŻ   \nRU: абвгдеёжзийклмнопрстуфхцчшщъыьэюяАБВГДЕЁЖЗИЙКЛМНОПРСТУФХЦЧШЩЪЫЬЭЮЯ   \nSP: aábcdeéfghiíjklmnñoópqrstuúüvwxyzAÁBCDEÉFGHIÍJKLMNÑOÓPQRSTUÚÜVWXYZ   \nPunctuation: ¿ ? , . ;  : ¡ ! " " ()… «» „ ”☺☻¤
0	AUTO	TXT_CAR_PRESET_CAYMANS_1	DEĞİŞKEN 1
