#	Labrune - D:\[Modding]\NFS\StringEditor\TextStrings\MostWantedMod\RAW\French.bin
#	File created on: 2025-05-10 16:24:48
#
#Chunk	Hash (HEX)	Label	Value
# ---------------------------------------------------------------------------------------------------------
# Chunk 0 - GLOBAL
0	AUTO	CS_ITEM	Article
0	AUTO	PAUSE_RESUME_FREE_ROAM	Reprendre mode Exploration
0	AUTO	OPT_GAMEPLAY_TITLE	jeu
0	AUTO	NEEDS_LOCALIZATION	! Needs Localization !
0	AUTO	OPT_GAMEPLAY_UNITS	Unités
0	AUTO	HUD_LB_BLOWNENGINE	Moteur explosé
0	AUTO	CSF_SPORT	Sport
0	AUTO	CHALLENGE_SERIES_DESC_55_HEADER	Course contre-la-montre
0	AUTO	CSF_TUNER	Tuner
0	AUTO	HELP_BOUNTY	Avant de pouvoir défier le prochain pilote de la Liste Noire, vous devez accumuler un certain niveau de prime. Vous pouvez faire monter votre prime en réussissant des défis, mais si vous voulez la faire monter encore plus, vous pourrez déclencher des poursuites sur ces mêmes circuits. Bien entendu, pour que la prime vous soit finalement accordée, il faudra impérativement semer les flics.
0	AUTO	OL_MESS_VOIP_CHAT_ENDED	Votre session de chat vocal est terminée !
0	AUTO	PN_BODYSTRIPE_01	Carrosserie Stripe 1
0	AUTO	PN_BODYSTRIPE_02	Carrosserie Stripe 2
0	AUTO	PN_BODYSTRIPE_03	Carrosserie Stripe 3
0	AUTO	PN_BODYSTRIPE_04	Carrosserie Stripe 4
0	AUTO	PN_BODYSTRIPE_05	Carrosserie Stripe 5
0	AUTO	PN_BODYSTRIPE_06	Carrosserie Stripe 6
0	AUTO	PN_BODYSTRIPE_07	Carrosserie Stripe 7
0	AUTO	PN_BODYSTRIPE_08	Carrosserie Stripe 8
0	AUTO	PN_BODYSTRIPE_09	Carrosserie Stripe 9
0	AUTO	PN_BODYSTRIPE_10	Carrosserie Stripe 10
0	AUTO	BEIGE	Beige
0	AUTO	BLACK	Noir
0	AUTO	BROWN	Marron
0	AUTO	CHECK	Ajouter
0	AUTO	PRP_PURSUIT_SPIKE_STRIPES_DODGED	Herses évitées
0	AUTO	OL_MSG_ALREADY_INVITED_PLAYER	Vous avez déjà envoyé une invitation à ce joueur !
0	AUTO	OL_MSG_ERROR_LOADING_NET_CONFIG	Une erreur est survenue lors du chargement de la configuration réseau sélectionnée.
0	AUTO	CROSS_SELL_FRWL_VIDEO	From Russia With Love™
0	AUTO	OL_IS_ONLINE	est en ligne
0	02D749ED	helpscreen_text_onestopshop	Dans Rockport se trouvent un certain nombre de boutiques. C'est là que s'achètent de nouvelles pièces optimisées ou des accessoires de personnalisation. Leurs emplacements sont indiqués sur la Carte.
0	AUTO	GLOSS	Brillantes
0	AUTO	GREEN	Vert
0	AUTO	PN_FLAME_01	Flame 1
0	AUTO	PN_FLAME_02	Flame 2
0	AUTO	PN_FLAME_03	Flame 3
0	AUTO	PN_FLAME_04	Flame 4
0	AUTO	PN_FLAME_05	Flame 5
0	AUTO	PN_FLAME_06	Flame 6
0	AUTO	PN_FLAME_07	Flame 7
0	AUTO	PN_FLAME_08	Flame 8
0	AUTO	PN_FLAME_09	Flame 9
0	AUTO	PN_FLAME_10	Flame 10
0	AUTO	PN_FLAME_11	Flame 11
0	AUTO	PN_FLAME_12	Flame 12
0	AUTO	IB_IMPOUND	Votre voiture a été mise en fourrière.
0	AUTO	OL_MSG_ISP_TIMED_OUT	Le délai d'attente pour la connexion à votre FAI est écoulé.
0	AUTO	MATTE	Mattes
0	AUTO	RAP_US_TITLE	INFRACTIONS NON HONOREES
0	AUTO	RAP_US_TOTAL	TOTAL
0	AUTO	RACETYPES_CIRCUIT	Circuit
0	AUTO	OL_EA_LOGIN_USE_EXISTING_ACCOUNT	Utiliser un compte EA existant
0	AUTO	Q3RQR	aqre
0	AUTO	BUTTON_ANALOG_LOOKBACK_DOWN	Regarder derrière (bas)
0	AUTO	RETRY	Réessayer
0	AUTO	OLX_MSG_REMOVE_FRIEND_CONFIRM_VOICE	Vous devez terminer cette session de chat vocal pour pouvoir supprimer %s de votre liste d'amis.
0	03C94B43	blacklist_rival_10_strength	Le nombre d'infractions
0	AUTO	OL_USE_EXISTING_FORGOT_ACCOUNT_NAME	J'ai oublié mon nom de compte EA
0	AUTO	RAP_MAIN_CTS	> COUT POUR L'ETAT
0	AUTO	RAP_MAIN_TEP	> LES 5 PLUS BELLES EVASIONS
0	AUTO	LAN_MAIN_TITLE	Menu jeu en réseau local
0	AUTO	WHITE	Blanc
0	040DEEAA	helpscreen_title_onestopshop	Boutique
0	AUTO	STANDARD	Standard
0	AUTO	REP_RIVAL_CHALLENGE	défi rival
0	AUTO	DEBUG_OPTIONS_TITLE	DEBUG
0	AUTO	OL_PARENTAL_PERMISSION	autorisation parentale
0	AUTO	MARKER_NAME_TRANSMISSION	Améliorations transmission exclusives
0	AUTO	CD_CHECK_OUT_CAREER_BACKROOM	Voulez-vous utiliser vos pass pour acheter ces articles et les monter sur votre voiture ?
0	AUTO	OL_FEEDBACK_UNABLE_TO_SUBMIT	Impossible d'envoyer le commentaire.
0	AUTO	CO_HOODS	Capots
0	AUTO	OL_HOST_OPTIONS	Options hôte
0	AUTO	OPT_CONTROLLER	Commandes
0	04DF3B9C	blacklist_rival_06_challenge	Il faut atteindre ces chiffres pour défier Ming.
0	AUTO	OL_GAMERTAG_BLOCKED	%s a été bloqué(e). Vous ne recevrez plus de messages, d'invitations à jouer ni d'invitations à un chat vocal de %s.
0	AUTO	PRS_PERFECT_SHIFT_PERCENT	% PASSAGES PARFAITS :
0	AUTO	HIGHEST_SPEED_HEADER	Record :
0	AUTO	ACH_HOSEUN_DS	Battre Sonny (Ho Seun)
0	AUTO	ACH_HOSEUN_HT	Il faut battre Ho Seun pour prendre sa place dans le Top 15 Liste Noire.
0	AUTO	OL_PLAYER_STATS	Stats joueurs
0	AUTO	CHALLENGE_SERIES_DESC_36_HEADER	Course contre-la-montre
0	AUTO	CO_PAINT	Peinture
0	AUTO	CO_PARTS	Pièces
0	AUTO	HUD_SHIFT_PERFECT	Passage parfait !
0	AUTO	OL_VOICE_CHAT_DISC_QUESTION	Désactiver le chat vocal ?
0	AUTO	OPT_VO_LOD	Niveau de détail
0	AUTO	SMS_MESSAGE_101_SUBJECT	Finies les gentillesses.
0	AUTO	CO_TIRES	Pneus
0	AUTO	CO_TURBO	Turbo
0	AUTO	OL_CREATE_USER_ENTER_EMAIL	Adresse e-mail
0	AUTO	SUBTITLE_PSA_10	
0	AUTO	SUBTITLE_PSA_20	
0	AUTO	ON_HEADER_LES_THAN_10	Moins de 10 %
0	AUTO	ON_HEADER_LES_THAN_15	Moins de 15 %
0	AUTO	ON_HEADER_LES_THAN_20	Moins de 20 %
0	AUTO	ON_HEADER_LES_THAN_25	Moins de 25 %
0	AUTO	ON_HEADER_LES_THAN_50	Moins de 50 %
0	AUTO	OL_READ_MESSAGES	lire les messages
0	AUTO	RAP_TEP_BOUNTY	PRIME : %$d
0	AUTO	OL_LOBBY_JOIN	Rejoindre une session de jeu
0	AUTO	OL_MSG_LOGIN_CANNOT_CONNECT	Impossible de se connecter au serveur pour l'instant.
0	AUTO	ACH_JADE_DS	Battre Jewels (Jade Barrett)
0	AUTO	ACH_JADE_HT	Il faut battre Jade Barrett pour prendre sa place dans le Top 15 Liste Noire.
0	06C78064	blacklist_pursuit_milestones_10_short	Amendes pour excès de vitesse 
0	AUTO	CARNAME_MERCEDES_CLK500	Mercedes-Benz CLK 500
0	AUTO	ON_RACESTART	Liste de joueurs verrouillée
0	AUTO	OL_MSG_ACCOUNT_LOGIN_BANNED	Ce compte a été banni.
0	AUTO	ONLINE_PARENTAL_EMAIL_CONFIRM	Confirmer l'adresse e-mail :
0	AUTO	ACH_RONALD_DS	Battre Ronnie (Ronald McCrea)
0	AUTO	ACH_RONALD_HT	Il faut battre Ronald McCrea pour prendre sa place dans le Top 15 Liste Noire.
0	AUTO	PLAYER_FUND_HEADER	Cash :
0	AUTO	CHALLENGE_SERIES_DESC_20_HEADER	Faire durer la poursuite
0	AUTO	ON_CLASS_RESTRICT_COLON	Restrictions :
0	AUTO	RAP_RECENT_VEHICLE	VEHICULE RECENT : %s
0	AUTO	QUIT_GAME	Voulez-vous vraiment quitter ? Tous les changements non sauvegardés seront perdus.
0	AUTO	PC_ACCEPT_TIMEOUT	Acceptez-vous ces changements ?^Les changements seront annulés dans %d secondes.
0	AUTO	SMS_MESSAGE_81_SUBJECT	Balance.
0	AUTO	GAME_ROOM_TITLE	Salon de jeu créé
0	AUTO	LANG_ITALIAN	ITALIANO
0	07D3DC64	blacklist_rival_11_strength	Contre-la-montre
0	AUTO	OL_INVITATION	invitation
0	AUTO	ACH_PIERRE_DS	Battre Earl (Eugene James)
0	AUTO	ACH_PIERRE_HT	Il faut battre Eugene James pour prendre sa place dans le Top 15 Liste Noire.
0	AUTO	LAN_OL_LOBBY_REFRESH	Actualiser
0	AUTO	LANG_FINNISH	SUOMI
0	AUTO	MARKER_NAME_DESCRIPTION_HUD	Permet d'accéder à l'arrière-boutique de la boutique et d'installer les compteurs personnalisés exclusifs sur la voiture de votre choix.
0	AUTO	MARKER_NAME_DESCRIPTION_NOS	Permet d'accéder à l'arrière-boutique de la boutique et d'installer un kit nitro exclusif sur la voiture de votre choix.
0	AUTO	ON_XBLMESSAGE	Vous avez reçu un nouveau message de Xbox Live. Voulez-vous le lire maintenant ?
0	AUTO	SCART_PACKAGE	Ensemble
0	AUTO	OPT_PLAYER_SPLIT_TIME_TYPE	Temps intermédiaire
0	AUTO	HELP_RACE	Vous devez gagner un certain nombre de courses avant de pouvoir affronter le prochain pilote de la Liste Noire. Les courses sont différentes en fonction du pilote de la Liste Noire. Il s'agit de courses circuit et sprint, des courses à élimination directe, du photo-radar, du contre-la-montre et des courses de drag. Quelle que soit le type de course, un seul mot d'ordre : gagner, sinon le compteur de victoires restera bloqué.
0	AUTO	QR_TITLE_ONLINE	choix voiture en ligne
0	AUTO	CHALLENGE_SERIES_DESC_17_HEADER	Eviter les barrages routiers
0	AUTO	OL_MSG_ERROR_ONE_OR_MORE_NET_CONFIG	Au moins une configuration réseau de la memory card (PS2) dans la fente pour MEMORY CARD N°1 n'est pas valide et ne peut être utilisée.
0	AUTO	CARNAME_PONTIAC_GTO	Pontiac GTO
0	AUTO	OL_CREATE_USER_ACCOUNT_PASSWORD	Mot de passe
0	AUTO	OPT_CREDITS	Générique
0	AUTO	RAP_CTS_CATEGORY	CATEGORIE
0	AUTO	RAP_RS_UNSERVED_INFRACTIONS	NON HONOREES : %$d
0	AUTO	RAP_VD_OUTSTANDING_FINES	AMENDES EXCEPTIONNELLES : %$d
0	AUTO	SMS_MESSAGE_70_FROM	Mia
0	AUTO	GAMEMODE_CAREERMODE	Mode Carrière
0	AUTO	TRAFFIC_COLLISIONS	Collisions dans le trafic
0	AUTO	CSF_SPORT_CARBON	Sport carbone
0	AUTO	PN_ROOF_10_CF_DUAL	Blastback Dual
0	AUTO	OL_GAMEROOM_COLLISION_HEADER	Détection de collision :
0	AUTO	SMS_MESSAGE_111_SUBJECT	Une bonne leçon
0	AUTO	ON_CANTACCEPTGAMEINVITE	Vous êtes actuellement dans une session. Pour accepter cette invitation, vous devez d'abord quitter le Salon de jeu.
0	AUTO	CONFIRM_PASSWORD	Confirmer mot de passe
0	AUTO	RAP_CTS_HELICOPTER_SPIKE_STRIPS_DEPLOYED	CLOUS LANCES PAR HELICOPTERE
0	AUTO	TRACKNAME_1_1_1	Hastings
0	AUTO	TRACKNAME_1_1_2	Clubhouse
0	AUTO	TRACKNAME_1_2_1	Autoroute 201
0	AUTO	TRACKNAME_1_2_2	Diamond Park
0	AUTO	TRACKNAME_1_2_3	Clubhouse / Lennox
0	AUTO	TRACKNAME_1_2_4	Zone indus. / Bristol
0	AUTO	TRACKNAME_1_3_1	Smuggler's Wharf
0	AUTO	TRACKNAME_1_4_1	Route 55 / Chase
0	AUTO	TRACKNAME_1_4_2	Petersburg / Camden
0	AUTO	TRACKNAME_1_5_1	Union Row / Seaside
0	AUTO	TRACKNAME_1_5_2	Warrent
0	AUTO	TRACKNAME_1_5_3	Ironhorse / Bristol
0	AUTO	TRACKNAME_1_7_1	Hollis Boulevard
0	AUTO	TRACKNAME_1_7_2	Riverfront / Valley
0	AUTO	TRACKNAME_1_7_3	Terrace / Riverside
0	AUTO	DEMO_PSA_TEXT	The cars shown in this game may be different in appearance and performance than actual cars, and drivers shown in this game may not be following automobile safety rules. When driving a car in real life, please remember to be a safe driver by wearing a seat belt, using your turn signal and using good judgment.
0	AUTO	OL_FEEDBACK_BAD_NAME	Nom impropre
0	AUTO	TRACKNAME_2_1_1	Echangeur Campus
0	AUTO	TRACKNAME_2_2_1	Echangeur Seaside
0	AUTO	TRACKNAME_2_4_1	Beacon / Petersburg
0	AUTO	TRACKNAME_2_4_2	Petersburg / Bond
0	AUTO	TRACKNAME_2_4_3	Bond / Beacon Bridge
0	AUTO	TRACKNAME_2_5_1	Lennox / Camden
0	AUTO	TRACKNAME_2_7_1	Camden / Seaside
0	AUTO	TRACKNAME_2_7_3	Row / Rockridge
0	AUTO	TRACKNAME_3_1_1	Omega / Zone indus.
0	AUTO	TRACKNAME_3_1_2	Tunnel de Camden
0	AUTO	TRACKNAME_3_2_1	Seagate / Camden
0	AUTO	TRACKNAME_3_2_2	Seaside / Lennox
0	AUTO	TRACKNAME_3_3_1	Riverside
0	AUTO	TRACKNAME_3_3_2	Echangeur Valley
0	AUTO	TRACKNAME_3_4_1	Petersburg Projects
0	AUTO	TRACKNAME_3_5_1	Heritage / Warrent
0	AUTO	TRACKNAME_3_5_2	Masterson / Route 55
0	AUTO	TRACKNAME_3_7_1	Warrent / Aut. 201
0	AUTO	TRACKNAME_3_7_2	Forest / Highlands
0	AUTO	TRACKNAME_3_7_3	Caillebotis / Bayshore
0	AUTO	PRP_PURSUIT_CONSECUTIVE_PURSUITS_EVADED	Evasions consécutives
0	AUTO	TRACKNAME_4_1_1	Waterfront
0	AUTO	TRACKNAME_4_2_1	Forest Green
0	AUTO	TRACKNAME_4_2_2	Ocean Hills / Beacon
0	AUTO	TRACKNAME_4_3_1	Chancellor Way
0	AUTO	TRACKNAME_4_4_1	North Bay / Beacon
0	AUTO	TRACKNAME_4_5_1	Aut. 99
0	AUTO	TRACKNAME_4_5_2	Dunwich / Hills
0	AUTO	TRACKNAME_4_5_3	Term. / Quart. fin.
0	AUTO	TRACKNAME_4_7_1	Zone indus. / Aut. 201
0	AUTO	TRACKNAME_4_7_2	Hickley / State
0	AUTO	TRACKNAME_4_7_3	Asile / Route 55
0	AUTO	TRACKNAME_4_7_4	Rosewood / Heritage
0	AUTO	TRACKNAME_5_1_1	Ironhorse
0	AUTO	TRACKNAME_5_2_1	Lyons / State
0	AUTO	TRACKNAME_5_2_2	Plage / Chancellor
0	AUTO	TRACKNAME_5_2_3	Camden / Fisher
0	AUTO	TRACKNAME_5_3_1	Dunwich Village
0	AUTO	TRACKNAME_5_4_1	Stadium / Beacon
0	AUTO	TRACKNAME_5_5_1	Country Club
0	AUTO	TRACKNAME_5_5_2	Fairmont / Clubhouse
0	AUTO	TRACKNAME_5_5_3	Bond / Riverside
0	AUTO	TRACKNAME_5_5_4	State / Petersburg
0	AUTO	TRACKNAME_5_7_1	Seagate / Omega
0	AUTO	TRACKNAME_5_7_2	Coast / Beacon Point
0	AUTO	TRACKNAME_5_7_3	North Bay / Fisher
0	AUTO	TRACKNAME_5_7_4	Projects / Stadium
0	AUTO	TRACKNAME_6_1_1	Little Italy
0	AUTO	TRACKNAME_6_2_1	Aut. 201 / Lyons
0	AUTO	TRACKNAME_6_2_2	West Park / Lyons
0	AUTO	TRACKNAME_6_2_3	Bond / Country Club
0	AUTO	TRACKNAME_6_3_1	Côte
0	AUTO	TRACKNAME_6_4_1	Echangeur / Tunnel
0	AUTO	TRACKNAME_6_4_2	Pénitencier
0	AUTO	TRACKNAME_6_5_1	Caillebotis
0	AUTO	TRACKNAME_6_5_2	North Bay / College
0	AUTO	TRACKNAME_6_5_3	Aut. 99 / Campus
0	AUTO	TRACKNAME_16_1_1_R	Century Square
0	AUTO	TRACKNAME_7_1_1	Heritage / Omega
0	AUTO	TRACKNAME_7_2_1	Echangeur / Bond
0	AUTO	TRACKNAME_7_2_2	Diamond Valley
0	AUTO	TRACKNAME_7_2_3	Stadium / Chase
0	AUTO	TRACKNAME_7_3_1	Century
0	AUTO	TRACKNAME_7_4_1	Aut. 201 / Aut. 99
0	AUTO	TRACKNAME_7_4_2	Plage / Skyview
0	AUTO	TRACKNAME_7_4_3	Route 55 / Projects
0	AUTO	TRACKNAME_7_5_1	Fisher / Echangeur
0	AUTO	TRACKNAME_7_7_3	Projects / Warrent
0	AUTO	TRACKNAME_7_7_4	Ocean / Harbour
0	AUTO	CHALLENGE_SERIES_DESC_01_HEADER	Faire durer la poursuite
0	AUTO	CD_NOT_ENOUGH_MONEY	Vous n'avez pas suffisamment de cash pour acquérir ces éléments. Enlevez des éléments jusqu'à ce que vous ayez assez de cash.
0	AUTO	WM_ZOOM_1	Zoom x1,5
0	AUTO	WM_ZOOM_2	Zoom x2
0	AUTO	WM_ZOOM_3	Zoom x2,5
0	AUTO	WM_ZOOM_4	Zoom x3
0	AUTO	TRACKNAME_8_2_1	Camden / Ironwood
0	AUTO	TRACKNAME_8_2_2	Heritage / Diamond
0	AUTO	TRACKNAME_8_3_1	Cascade
0	AUTO	TRACKNAME_8_3_2	Autoroute 201
0	AUTO	TRACKNAME_8_5_1	Dunwich / Bayshore
0	AUTO	TRACKNAME_8_5_2	Rose / Rockridge
0	AUTO	TRACKNAME_8_7_1	Riverfront / Aut. 201
0	AUTO	TRACKNAME_8_7_2	Petersburg / Aut. 1
0	AUTO	TRACKNAME_8_7_3	Stadium / Projects
0	AUTO	TRACKNAME_8_7_5	Union / Rockridge
0	AUTO	OL_FIND_GAMERTAG	Chercher Gamertag
0	AUTO	TRACKNAME_9_1_1	Baie de Dunwich
0	AUTO	TRACKNAME_9_2_1	Camden / Route 55
0	AUTO	TRACKNAME_9_2_2	Caillebotis / Bound.
0	AUTO	TRACKNAME_9_3_1	Fisher Road
0	AUTO	TRACKNAME_9_4_1	Skyview / Waterfront
0	AUTO	TRACKNAME_9_4_2	Bristol / Route 55
0	AUTO	TRACKNAME_9_5_1	Seagate / Horn
0	AUTO	TRACKNAME_9_5_2	Hollis / Chancellor
0	AUTO	TRACKNAME_9_5_3	North Bay Cannery
0	AUTO	TRACKNAME_9_7_1	Seaside / Camden
0	AUTO	RAP_MAIN_MAIN_MENU	MENU PRINCIPAL :
0	AUTO	OLX_FRIEND_REQUESTS	Requêtes d'amis
0	AUTO	OPT_ONLINE_SHOW_NAMES	Afficher noms des joueurs
0	AUTO	OL_MSG_REMOVING_BUDDY	Suppression de %s de la liste d'amis...
0	AUTO	SMS_MESSAGE_91_SUBJECT	Tu y es presque.
0	AUTO	MARKER_NAME_DESCRIPTION_CASH	Vous venez de gagner %$d de cash supplémentaire.
0	AUTO	MARKER_NAME_DESCRIPTION_HOOD	Permet d'accéder à l'arrière-boutique de la boutique et d'installer un capot exclusif sur la voiture de votre choix.
0	AUTO	MARKER_NAME_DESCRIPTION_RIMS	Permet d'accéder à l'arrière-boutique de la boutique et d'installer des jantes exclusives sur la voiture de votre choix.
0	AUTO	MARKER_NAME_DESCRIPTION_TIRE	Permet d'accéder à l'arrière-boutique de la boutique et d'installer des pneumatiques exclusifs sur la voiture de votre choix.
0	AUTO	OL_PERSONA_TITLE	utilisateur en ligne
0	0BDE6D85	blacklist_rival_12_strength	Elimination directe
0	AUTO	OL_MUTE_PLAYER	Voix %s : muette
0	AUTO	RAP_US_SERVED_INFRACTIONS	Infractions honorées
0	AUTO	OL_AVERAGE_N2O_HEADER	Conso. moy. N2O :
0	AUTO	LABEL_DAY	Jour
0	AUTO	OL_NEWS_TITLE	Infos
0	AUTO	TIP_MARKER_REWARDS_HEADER	PASS ET RECOMPENSES
0	AUTO	KNOCKOUT_OPTIONS	paramètres élimination directe
0	AUTO	TIP_WORLDMAP_DESC	La Carte vous indique tout ce qui peut vous être utile, et comment vous y rendre.^^Les parkings, les boutiques et les planques, sont accessibles via le filtre Navigation. Les courses et les défis cliché radar sont accessibles en activant le filtre Epreuves.^^Consultez également votre Carte pendant les poursuites afin de préparer vos évasions.
0	AUTO	CS_ADD_IMPOUND_BOX	Voulez-vous utiliser le pass "marque d'arrestation supplémentaire" pour relever le nombre d'arrestations avant fourrière pour cette voiture ?^^Vous pouvez porter à 5 le nombre de marques d'arrestations avant fourrière.
0	AUTO	MC_LABEL_CREATE_USER_NAME	Créer profil
0	AUTO	PN_ROOF_2_CF_DUAL	Jetstream Dual
0	AUTO	PAUSE_CONFIRM_BACK_TO_CRIB	Aller à la Planque ?
0	AUTO	CARLIST_PRESET	Configuration
0	AUTO	TIP_BLACKLIST_HEADER	LISTE NOIRE
0	AUTO	QR_OPT_KO_BOTTOM_HALF	Moitié inférieure
0	AUTO	CS_NO_CARS_IN_LIST_ADD_IN_MY_CAR_SCREEN	Pour ajouter des voitures à cette liste, allez dans le menu principal, puis dans Mes voitures.
0	AUTO	PN_ROOF_10_CF	Blastback
0	AUTO	PN_ROOF_11_CF	Airstream
0	AUTO	PN_ROOF_14_CF	Cyclone
0	AUTO	PN_ROOF_15_CF	Tempest
0	AUTO	PN_ROOF_17_CF	Twister
0	AUTO	PN_ROOF_18_CF	Typhon
0	AUTO	SMS_MESSAGE_121_SUBJECT	On se dépêche.
0	AUTO	SMS_MESSAGE_72_FROM	Rog
0	AUTO	CO_VINYL_MODERN	Moderne
0	AUTO	KB_BTN_CAPS	MAJ.
0	AUTO	CO_VINYL_MANUFACTURER	Sponsor
0	AUTO	TIP_SUVRAM_DESC	Rhino, c'est le nom des SUV susceptibles de vous rentrer dedans pour vous immobiliser.^^Quand vous entendrez ce nom dans les conversations entre policiers, accrochez-vous.^^Utilisez le Supercontrôle juste avant de vous faire percuter, et vous pourrez vous échapper.
0	AUTO	OL_UNRANKED	Non classée
0	AUTO	HUD_FINISH_YOU_WERE_KNOCKED_OUT	Vous avez été éliminé
0	AUTO	OLX_ERROR_IMPORTANT_MSG	Vous avez reçu un message important de Xbox Live. Vous devez le lire avant de vous connecter.
0	AUTO	EA_TRAX_TITLE	EA™ TRAX
0	AUTO	CSF_TUNER_CARBON	Tuner carbone
0	AUTO	RAP_COST_TO_STATE	Coût pour l'Etat
0	AUTO	ED_CASH_REWARD	Récompense :
0	AUTO	RAP_US_RECKLESS_DRIVING	CONDUITE DANGEREUSE
0	AUTO	TOP_SPEED	Vitesse maximale
0	AUTO	EG_MOSTWANTED	Vous êtes maintenant LE "Most Wanted", le pilote le plus recherché de la ville de Rockport.
0	AUTO	POSITION_ABBREVIATION	Pos.
0	AUTO	HOST_IS_CHANGING_SETTINGS	%s est en train de modifier les paramètres de jeu !
0	AUTO	OL_GAME_ROOM_OPEN	Emplacement libre
0	AUTO	ON_OPPONENT_LEFT	Votre adversaire a quitté la partie. La session a été interrompue.
0	AUTO	KEY_VIEW_EDIT_PRESETS	Voir/Modifier réglages
0	0F98A61E	blacklist_rival_08_challenge	Pour pouvoir défier Jewels, les chiffres sont clairs.
0	AUTO	TRACKNAME_1_7_1_R	State Street
0	AUTO	RAP_RANKINGS_UNRANKED_RANK	n.c.
0	AUTO	HUD_TOO_SLOW	Trop lent !
0	AUTO	IMPOUNDED	EMBARQUE
0	0FE8FEA6	blacklist_rival_13_strength	Durée des poursuites
0	AUTO	OL_MSG_DISCONNECTED_NEED_UPDATE	Il existe un patch pour ce produit. Cliquez sur 'OK' pour quitter. Puis téléchargez et installez le patch pour jouer en ligne.
0	AUTO	OL_BLOCK_FRIEND_MESSG	Vous devez arrêter la conversation pour bloquer cet ami.
0	103A18AB	blacklist_rival_03_leaderboard	RONNIE
0	AUTO	SMS_MESSAGE_73_FROM	Rog
0	AUTO	OPT_DO_SHADOW_DETAIL	Détail ombres
0	AUTO	OL_MSG_ACCOUNT_LOGIN_FAILED	Echec de la connexion au serveur. Le serveur est peut-être hors service ou il y a des problèmes de réseau empêchant momentanément toute connexion. Vérifiez vos paramètres réseau et réessayez ultérieurement.
0	AUTO	OL_FEEDBACK_HARASSMENT_DESC	Un autre joueur vous consacre^une attention particulière.^Vous avez bloqué ce joueur,^mais il persiste à vouloir^entrer en communication^avec vous.
0	AUTO	OL_DELETE_PERSONA_CONFIRM2	Etes-vous absolument sûr(e) de vouloir supprimer ce nom d'utilisateur ?
0	AUTO	LANG_SWEDISH	SVENSKA
0	AUTO	CO_BACKROOM_VISUAL	visuels exclusifs
0	AUTO	MW_PAYMENT_FOR	Vous devez maintenant payer pour vos infractions
0	AUTO	RAP_LOGIN_LOGGING_IN	CONNEXION
0	AUTO	PRR_STAGE_RESULTS_BUTTON_TEXT	Etapes
0	AUTO	NOS_USED	N2O utilisé
0	AUTO	CROSS_SELL_MARVEL_VIDEO	Marvel Nemesis™: Rise of the Imperfects™
0	AUTO	MARKER_NAME_TURBO	Améliorations turbo exclusives
0	AUTO	HUDACTION_ENGAGE_EVENT	Participer à l'épreuve
